hospital_id,name,contract,is24,isBeautyParlor,isHotel,isStore,hasParkingLot,businessHours,latitude,longitude,address,subject,species
759,24시 SNC 동물메디컬센터,02-562-7582,1,1,1,1,1,매일 00:00~24:00/주간진료 10:00~21:00/야간진료 22:00~09:00,37.4974084,127.038878,서울특별시 강남구 논현로 416 1층 (역삼동 운기빌딩),"건강검진,안과,치과,정형외과,슬개골,신경내과,고양이 전문,산과,내시경,심혈관,내분비,종양,한방,재활",
760,기린동물병원,02-2291-8275,0,0,0,0,0,평일 10:00~18:30/토요일 10:00~13:30,37.56570224,127.0427574,서울특별시 성동구 마장로 296 (마장동),,"개,고양이"
761,방주동물의료센터,02-476-3927,0,0,1,1,1,"평일 09:30~19:30/토,공휴일 09:30~19:00",37.52248187,127.1336764,서울특별시 강동구 양재대로 1299 1층 (성내동),,
762,행복이있는동물병원,02-433-3387,0,0,0,0,0,평일 10:00~19:00/토 10:00~18:00,37.60786117,127.0985299,서울특별시 중랑구 봉화산로 232 B동 1층 (신내동),,
763,다래동물병원,02-474-0117,0,1,0,1,1,평일 10:00~20:00/토 10:00~18:00 ,37.54582982,127.1334651,서울특별시 강동구 구천면로 289,,"개,고양이"
764,디아나동물병원,02-521-9010,0,1,1,1,1,"평일,토요일,공휴일 10:00~20:00",37.4846431,126.9952275,서울특별시 서초구 방배로 119 1층,"내과,심장,외과,치과",
765,이상록동물병원,02-533-5505,0,0,0,1,0,평일 09:30-19:00 / 수요일 13:00-22:00 / 공휴일 10:00-17:00,37.51544279,127.0141936,서울특별시 서초구 나루터로 37 신사쇼핑센터 1층 102-2호 (잠원동),"슬개골탈구,성형술,중성화,귀질환,치과,피부과,한방치료,산과",
766,스카이동물병원,02-2666-5667,0,0,0,0,0,평일 10:00~19:00/주말 10:00~16:30,37.57321163,126.8117771,서울특별시 강서구 양천로 72 해성빌딩 1층 107호,,
767,준동물병원,02-457-2220,0,1,1,1,1,평일 11:00-19:00 / 토요일 11:00-16:00 / 일요일 13:00-17:00 (예약진료만 가능),37.53490694,127.0703673,서울특별시 광진구 뚝섬로 541 1층 혜수약국,"고양이 전문,중성화,외과수술,치과,슬개골탈구,정형외과","개,고양이"
768,이안동물의학센터,02-574-7533,0,0,0,0,1,매일 09:00~21:00,37.5238902,127.0396447,서울특별시 강남구 선릉로 806 킹콩빌딩 5층,"MRI,초음파,방사선,동물영상진단 전문/신경계 질환 증상",
769,동물병원 닥터K,02-306-1259,0,0,0,1,1,"평일 10:30-21:00 / 토,공휴일 10:30-18:00",37.57634541,126.8932162,서울특별시 마포구 월드컵북로 347 1층 (상암동),,
770,노아동물병원,02-805-4758,0,0,0,0,0,,37.45021099,126.9125814,서울특별시 금천구 금하로 745,,
771,달링동물병원,02-466-8215,0,1,0,1,1,평일 10:00~19:00 / 토요일 10:00~17:00,37.53925787,127.0446715,서울특별시 성동구 왕십리로 16 1층 104호(성수동1가 트리마제),,"개,고양이"
772,봄사랑동물병원,02-6951-4327,0,1,1,1,1,평일 10:00~19:00/토 10:00~17:00,37.53253638,127.0291865,서울특별시 강남구 압구정로29길 68 2층 203호 (압구정동 현대아파트),"중성화,치과,내과",
773,동물병원 움,02-6956-7599,0,1,1,1,1,매일 10:00~20:00,37.61233381,126.9317378,서울특별시 은평구 불광로 59 1층 나호 (불광동),"정형외과,외과,내과,치과,안과,심장질환,호르몬,호흡기,종양,건강검진,중성화,스케일링,슬개골탈구","개,고양이"
774,넬동물병원,02-6925-4347,0,0,1,0,1,"평일,토 09:30~22:00/일 09:30~20:00",37.60881886,127.0357748,서울특별시 성북구 오패산로 75-1,"중성화,스케일링,자궁축농증",
775,동물사랑 동물병원,02-3142-0008,0,0,0,1,1,"평일,토요일 10:00~20:00",37.55542297,126.9103577,서울특별시 마포구 월드컵로 73 1층(망원동),,
776,참좋은동물병원,02-3152-0075,0,1,1,1,0,"평일 09:30~20:00/토,공휴일 09:30~18:00",37.58823333,126.9224458,서울특별시 은평구 백련산로 29 (응암동),,
777,프렌즈동물병원,02-874-7585,0,0,0,1,1,"평일 10:00~20:00/토,공휴일 10:00~18:00",37.4848321,126.9551665,서울특별시 관악구 관악로 223 도암빌딩(봉천동),,
778,피카소동물병원,02-467-3673,0,1,1,1,1,매일 09:30-20:00 (진료접수마감 19시) / 일요일 09:30-17:00 (진료마감16시),37.54730211,127.0732852,서울특별시 광진구 광나루로 392-1 동물병원,"치과전문,정형외과,일반외과,안과",
779,더조은동물의료센터,02-802-2811,0,1,1,1,1,월~토 09:30~21:30/일 10:00~20:00,37.44946157,126.9030484,서울특별시 금천구 시흥대로 172,"예방의학,외과,내과,피부과,치과,고양이 전문","고양이,개"
780,닥터펫동물병원,02-2643-0283,0,0,0,0,1,매일 10:00~22:00,37.53024475,126.8733001,서울특별시 양천구 목동서로 170 홈플러스목동점,,
781,카카오N동물병원,02-942-4883,0,1,0,1,1,평일 10:00-20:00,37.60504925,127.0220094,서울특별시 성북구 길음로 33 길음뉴타운8단지아파트,,
782,꿈꾸는동물병원,02-592-0202,0,0,0,1,1,"월,목,금요일 10:00~19:00 / 화요일 10:00~23:00 / 수요일 14:00~19:00 / 토요일 10:00~16:00",37.50296195,127.012071,서울특별시 서초구 서초중앙로 238,,
783,북악동물병원,02-391-4575,0,1,1,1,1,"평일 09:00~19:30/토 09:00~15:00/(일,공휴일 예약진료)",37.59887977,126.9602757,서울특별시 종로구 자하문로 293,"노령견,골절,관절질환,특수동물,혈액검사,침치료","개,고양이,특수동물(새,토끼,고슴도치,페렛,이구아나)"
784,구름동물병원,02-2694-8275,0,1,1,1,1,평일 10:00~20:00 / 토요일 10:00-19:00,37.51289569,126.8325647,서울특별시 양천구 신정이펜2로 22,,
785,에이플러스동물병원,02-3144-7582,0,1,1,1,1,"월~토 10:00~20:00 / 일,공휴일 10:00~18:00",37.56783688,126.9319156,서울특별시 서대문구 연희로 114 내풍빌딩 지층 (연희동),"내.외과 진료,중성화,슬개골수술,노령동물 특화진료","개,고양이"
786,스마트 동물병원,02-554-7582,0,1,1,1,1,매일 09:00~22:30,37.50226158,127.0503337,서울특별시 강남구 선릉로 418,"중성화,슬개골탈구,강아지스케일링",
787,굿모닝동물병원,02-2665-8256,0,1,1,0,1,"평일,토요일 10:00-19:30",37.57650504,126.813031,서울특별시 강서구 방화대로47가길 7 샤르망1차 103호,"노령견전문,슬개골탈구수술,중성화",
788,그레이스동물병원,02-3442-5554,0,1,1,1,1,매일 10:00-20:00,37.51062756,127.0241599,서울특별시 강남구 학동로6길 18 1층 (논현동),"건강검진,치과,마음 상담,내시경,노령동물","고양이,개"
789,마로동물병원,02-6014-8275,0,0,0,0,0,,37.60654646,127.030377,서울특별시 성북구 동소문로44길 43,,
790,강남예치과동물병원,02-517-5585,0,0,0,0,1,평일 09:30-18:30,37.51515583,127.0426344,서울특별시 강남구 선릉로126길 6 2층(삼성동),치과전문,"개,고양이"
791,현대동물병원,02-488-3703,0,1,0,1,0,"평일,토 10:00~20:00",37.54167712,127.1308792,서울특별시 강동구 구천면로 238,,
792,미니주동물병원,02-2651-8575,0,1,0,1,1,"평일 10:00~20:00 / 토,공휴일 10:00~19:00",37.54803547,126.8678258,서울특별시 양천구 목동중앙북로 37,"예방접종,중성화",
793,혜민동물병원,02-454-8275,0,0,0,0,1,"월,금 14:00~16:00/화,목 13:30~21:00/수 11:00~15:00/주말 12:00~17:00",37.51458338,127.043739,서울특별시 강남구 봉은사로57길 59 대호빌딩 1층 (삼성동),"한방치료,난치병 전문","개,고양이"
794,한국동물병원,02-848-0075,0,0,0,0,0,,37.50497778,126.9220098,서울특별시 영등포구 여의대방로 201,,
795,둔촌동물병원,02-474-5100,0,1,1,1,0,"평일,토요일 10:00-22:00 / 일,공휴일 11:00-20:00",37.52992087,127.1366084,서울특별시 강동구 양재대로 1385,,
796,푸른들동물병원,02-2699-1222,0,1,0,1,1,평일 10:00~19:30 / 토 10:00~18:30,37.55219939,126.8708007,서울특별시 강서구 양천로 663-1 푸른들동물병원,"무마취스케일링,디스크한방치료,슬개골탈구,중성화,노령견전문","개,고양이"
797,상아동물병원,02-2644-0069,0,1,0,0,1,"평일 10:00~21:00/토,공휴일 10:00~19:00",37.52467449,126.864382,서울특별시 양천구 목동로 181,,
798,박동물병원,02-3665-5982,0,1,1,1,1,매일 10:00~18:30,37.55547172,126.8369444,서울특별시 강서구 강서로 333 1층 박동물병원,"건강검진,임상병리,노령반려동물전문진료",
799,품 동물의료센터,02-812-7585,0,1,1,1,1,평일 09:00~22:00/일 10:00~20:00,37.50439298,126.9493967,서울특별시 동작구 양녕로 277-1 1층(상도1동),"노령동물,고양이 전문,내과,외과,안과,치과,호르몬,심장,호흡기,암센터,건강검진,중성화,스케일링,슬개골탈구",
800,은빛동물병원,02-932-6658,0,1,0,0,0,평일 10:00 ~ 19:30 /토 10:00 ~17:30 /공휴일 10:00~ 12:00,37.67566962,127.0550421,서울특별시 노원구 동일로 1649 윤일빌딩 1층 은빛동물병원,,
801,조정연동물병원,02-806-1541,0,0,0,0,0,,37.45259527,126.9058063,서울특별시 금천구 금하로 679,,
802,혜원동물병원,02-439-8300,0,0,0,0,0,평일 09:00~19:00/공휴일 09:00~19:00,37.58217635,127.0881545,서울특별시 중랑구 면목로 341,,
803,북아현동물병원,02-393-0075,0,1,0,1,1,매일 10:00~20:00 / 일요일10:00~18:00,37.55755525,126.9582785,서울특별시 서대문구 신촌로 289-1,"예방의학과,내과,외과,안과,치과,영상의학과,임상병리과,고양이클리닉","개,고양이"
804,미소동물병원,02-929-1212,0,1,1,1,1,"평일 10:30~20:30/토,공휴일 10:30~19:00",37.59835776,127.0344737,서울특별시 성북구 종암로 91,"건강검진,예방접종,내과,외과,산과",
805,한샘종합동물병원,02-2681-7585,0,0,0,0,1,매일 09:30-20:00,37.49540393,126.8597417,서울특별시 구로구 경인로40길 25 청실아파트 상가 2층,"중성화 전문,고양이 전문","고양이,개"
806,대한동물병원 ,02-2263-6134,0,0,0,0,0,,37.56210929,126.9969328,서울특별시 중구 퇴계로 227-1,,
807,서울종합동물병원,02-928-5599,0,0,0,1,0,매일 09:30~20:00,37.58710594,127.0181777,서울특별시 성북구 보문로 137 성균빌딩,,
808,해동물병원,02-744-9098,0,0,0,0,0,평일 09:00~19:00/토 09:00~15:00,37.57490389,127.0155153,서울특별시 종로구 지봉로 53-1 (창신동),,
809,암사동물병원,02-3426-5079,0,1,0,1,1,,37.55200878,127.1279194,서울특별시 강동구 올림픽로 793,,개
810,시온동물병원,02-2692-9290,0,1,0,0,0,,37.54524099,126.8473267,서울특별시 강서구 까치산로 74 강서구약사회관,,
811,청담눈초롱안과동물병원,02-512-7566,0,0,0,0,1,오전 10:00~19:00,37.52515504,127.0525487,서울특별시 강남구 도산대로 539 4층 (청담동 금원빌딩),안과전문,
812,케이나인종합동물병원 본점,02-2686-3939,0,0,0,0,1,,37.48918195,126.8563766,서울특별시 구로구 개봉로 40,"고양이 전문,중성화,자궁축농증,유선종양 클리닉,슬개골 탈구","개,고양이"
813,모모동물병원,02-2662-7975,0,0,0,1,1,"평일 10:00~20:00(접수마감 19:30) / 토요일,공휴일 10:00-17:00",37.55856283,126.8247289,서울특별시 강서구 마곡중앙1로 20 마곡M시그니처 205호,"예방의학,한방재활진료,내과,스케일링,일반안과",
814,엔젤동물병원,02-435-0166,0,0,0,0,1,평일 09:30~20:00/토 09:30~14:30,37.58879625,127.0883436,서울특별시 중랑구 겸재로 187 엔젤동물병원,,
815,나은동물병원,02-577-7582,0,1,0,1,1,평일 09:30~20:00/토 10:00~19:00,37.47914116,127.0491307,서울특별시 강남구 개포로 243 101호 (개포동 흥진빌딩),"슬개골수술,외과수술,한방치료,최소절개 중성화,만성질환,노령견,피부질환",개
816,리베동물메디컬센터,02-2604-0156,1,0,0,1,1,매일 10:00-22:00,37.52521838,126.8682404,서울특별시 양천구 오목로 280 1층 (목동),"야간 진료,응급 진료,노령성 질환,고양이 클리닉","개,고양이,특수동물(햄스터,고슴도치,토끼,이구아나)"
817,늘푸른동물병원,02-857-7572,0,1,0,1,0,평일 09:00-19:00 / 토요일 09:00-17:00,37.47422029,126.9168975,서울특별시 관악구 난곡로 223-1 1층 (신림동),,
818,pet365 동물병원,02-2282-3653,0,1,0,1,1,"월,화,목,금,토요일 09:30~20:00 / 수,일,공휴일 09:30~18:00",37.54789536,127.0252833,서울특별시 성동구 독서당로 328 김진산부인과,"중성화전문,고양이전문,수술전문,심장전문",
819,서울동물심장병원,02-6203-7588,0,0,0,0,1,화~토요일 09:30-17:30,37.50669089,127.0408613,서울특별시 강남구 언주로 542 PRODIGY TOWER 1~2층 (역삼동),"심장질환,내과,부정맥,심장전문,고양이친화병원",
820,다랑동물병원,02-577-7579,0,1,0,1,1,"평일,공휴일 10:00-20:00 / 토요일 10:00-19:00",37.48444021,127.0679602,"서울특별시 강남구 삼성로 11 상가동 103,104호 (개포동 디에이치아너힐즈)","내과,외과,스케일링,중성화",
821,라임동물병원,02-6227-7582,0,1,1,1,1,평일 09:30~20:30 / 주말 09:30~19:00,37.51091574,127.1188867,서울특별시 송파구 가락로 258 세림빌딩 1층 (방이동),"건강검진,치과질환,심장질환,신장질환,피부질환",
822,초이스동물병원,02-993-8266,0,0,0,1,0,,37.64341969,127.0157202,서울특별시 강북구 삼양로117길 5 1층 (수유동),,
823,DS동물병원,02-837-0837,0,0,0,1,0,평일 10:00~20:00/토 10:00~19:00,37.4803314,126.9040653,서울특별시 관악구 조원중앙로 3 1층 (신림동),"예방접종,스케일링,중성화,노령견진료",
824,쿨펫동물병원,02-2645-2727,0,0,0,1,0,매일 10:00~21:00,37.5260837,126.8703553,서울특별시 양천구 오목로 299 목동트라팰리스 웨스턴에비뉴,항문낭수술,
825,엔젤동물병원,02-977-0275,0,1,0,1,0,매일 09:00~21:00/금 09:00~19:00,37.62849889,127.0718707,서울특별시 노원구 동일로 1104 미래치과의원,"X-ray,초음파검사,건강종합검진,외과수술전문",
826,24시아프리카동물메디컬센터,02-3663-7975,1,0,0,1,1,매일 09:00-23:00 (주간진료) / 매일 23:00-09:00 (야간진료),37.55820284,126.8449227,서울특별시 강서구 공항대로 335 경왕빌딩,"영상,외과,내과,재화,수술전문",
827,이다종합동물병원,02-463-7075,0,0,0,1,0,,37.5357777,127.0661026,서울특별시 광진구 뚝섬로 504 자양동 553-280,,
828,리즈 동물병원,02-2062-1110,0,0,0,1,0,평일 10:00~20:00 / 토요일 10:00~17:00 (진료는 11시부터),37.533541,126.8695252,서울특별시 양천구 목동중앙로 43 목동글로리파크,,
829,드림펫동물병원,02-464-7588,0,0,0,1,0,"월,화,목,금 10:00~19:30/수 10:00~18:00/토 10:00~17:30",37.56543455,127.0837875,서울특별시 광진구 능동로 407,,
830,보노보노동물병원,02-903-5525,0,0,0,1,0,"월,화,목,금,토 10:00-18:30 (12:30 오전진료 마감)",37.63346757,127.0177449,서울특별시 강북구 삼양로 336,,
831,주연동물병원,02-2207-9931,0,1,0,0,0,평일 10:00~20:00/토 10:00~16:00,37.57729855,127.0857073,서울특별시 중랑구 면목로 273,,
832,25시동물병원,02-935-0075,0,1,0,0,1,평일 10:00~20:00,37.64783908,127.0783683,서울특별시 노원구 한글비석로8길 20 16 대림벽산아파트 상가 102호,"슬개골,중성화,정형외과,안과,노령동물",
833,정동물병원,02-474-7588,0,0,0,1,0,평일 10:00~19:30/토 10:00~16:30,37.54879561,127.1302565,서울특별시 강동구 상암로 64,,
834,바른동물병원,02-2232-7975,0,0,0,0,1,"평일 09:30~20:00/토,공휴일 10:00~18:00",37.56604198,127.0217218,서울특별시 중구 퇴계로 447 1층 131호 (황학동 황학아크로타워),각종 수술 및 진료 위한 장비 구축,
835,위례 별 동물의료센터,02-401-7579,0,0,0,1,1,매일 09:00-22:00,37.47861711,127.1437588,서울특별시 송파구 위례광장로 230 위례아이파크 a동 1층 위례 별 동물의료센터,"내과,외과,고양이특화병원","개,고양이"
836,스마일플러스동물병원,02-976-7582,0,0,0,1,1,"평일 09:30~20:00(진료는 10:00부터)/일,공휴일 12:00~20:00",37.62381219,127.0732666,서울특별시 노원구 동일로 1051 영운빌딩,,
837,상암동물병원,02-375-7222,0,0,0,1,0,,37.57605715,126.8946759,서울특별시 마포구 월드컵북로 336 (상암동),,
838,온누리종합동물병원,02-845-0780,0,1,0,0,1,월~토 09:30~21:30/일 11:00~19:00/야간응급상담전화 운영,37.51083037,126.912039,서울특별시 영등포구 도신로 186 2층,"종합건강검진,노령견 만성 질환,안과 중점 진료",
839,스마트동물병원 군자점,02-464-7582,0,1,0,1,1,"평일 10:00~21:00 / 토,공휴일 10:00-18:00 / 일요일 10:00-15:00",37.56082999,127.0812349,서울특별시 광진구 능동로43길 3-5 (중곡동),,
840,닥터호오 동물병원,02-715-0075,0,1,1,0,1,"평일,토요일 09:30-20:00 / 일요일 11:00-17:00",37.54303697,126.9378815,서울특별시 마포구 대흥로 24 (용강동 서강빌딩 1~2층),"예방의학,내과,외과,산과,치과,안과,피부과,이비인후과","개,고양이"
841,리오동물병원,02-415-7579,0,0,0,0,0,평일 09:30~20:30 / 토요일 09:30-18:00,37.5213593,127.1049717,서울특별시 송파구 올림픽로 435 파크리오,중성화 지원,
842,솔샘동물병원,02-988-7582,0,1,0,1,1,평일 00:09~19:30 / 토요일 00:09-15:00,37.61612381,127.0217414,서울특별시 강북구 삼양로27길 19 삼성래미안트리베라2차 상가 204동 108호,,
